worker_id,session,item_id,group,access_tier,modality,assist_arm,y_true,ai_conf,ai_correct,human_accept,human_correct,high_conf_error,caught_high_conf_error
W002,4,6,1,feature_2G,voice,Rationale,0,0.725,1,1,1,0,0
W002,4,7,1,feature_2G,voice,Calib,0,0.755,1,0,1,0,0
W002,4,8,1,feature_2G,voice,Calib,0,0.51,0,0,1,0,0
W002,4,9,1,feature_2G,voice,Calib,0,0.866,1,1,1,0,0
W002,4,10,1,feature_2G,voice,Counter,0,0.782,1,1,1,0,0
W002,4,11,1,feature_2G,voice,Rationale,0,0.41,0,1,0,0,0
W002,4,12,1,feature_2G,voice,Counter,1,0.852,1,1,1,0,0
W002,4,13,1,feature_2G,voice,None,0,0.568,0,0,1,0,0
W002,4,14,1,feature_2G,voice,None,1,0.493,0,0,1,0,0
W002,4,15,1,feature_2G,voice,Rationale,0,0.469,0,1,1,0,0
W002,4,16,1,feature_2G,voice,Calib,0,0.893,1,0,0,0,0
W002,4,17,1,feature_2G,voice,None,0,0.689,1,1,1,0,0
W002,4,18,1,feature_2G,voice,Rationale,1,0.789,1,1,1,0,0
W002,4,19,1,feature_2G,voice,Calib,1,0.716,0,0,1,0,0
W002,4,20,1,feature_2G,voice,Calib,1,0.814,1,0,1,0,0
W002,4,21,1,feature_2G,voice,Calib,0,0.584,0,0,1,0,0
W002,4,22,1,feature_2G,voice,Rationale,1,0.697,0,0,1,0,0
W002,4,23,1,feature_2G,voice,None,1,0.755,1,1,1,0,0
W002,4,24,1,feature_2G,voice,Calib,1,0.842,1,1,1,0,0
W002,4,25,1,feature_2G,voice,Rationale,0,0.681,1,0,1,0,0
W002,4,26,1,feature_2G,voice,Calib,1,0.733,1,1,1,0,0
W002,4,27,1,feature_2G,voice,Counter,1,0.773,1,1,1,0,0
W002,4,28,1,feature_2G,voice,Calib,1,0.75,1,0,1,0,0
W002,4,29,1,feature_2G,voice,Counter,1,0.741,0,0,1,0,0
W002,4,30,1,feature_2G,voice,Counter,1,0.81,1,1,1,0,0
W002,4,31,1,feature_2G,voice,None,1,0.831,1,1,1,0,0
W002,4,32,1,feature_2G,voice,Rationale,1,0.82,1,1,1,0,0
W002,4,33,1,feature_2G,voice,Counter,1,0.694,1,0,1,0,0
W002,4,34,1,feature_2G,voice,Rationale,1,0.629,0,0,1,0,0
W002,4,35,1,feature_2G,voice,Calib,1,0.743,1,1,1,0,0
W002,4,36,1,feature_2G,voice,Rationale,0,0.587,0,0,1,0,0
W002,4,37,1,feature_2G,voice,Counter,1,0.632,0,0,0,0,0
W002,4,38,1,feature_2G,voice,Counter,1,0.753,1,0,1,0,0
W002,4,39,1,feature_2G,voice,Counter,1,0.708,1,0,1,0,0
W002,4,40,1,feature_2G,voice,Calib,1,0.728,1,0,0,0,0
W002,5,1,1,feature_2G,voice,Rationale,1,0.667,0,1,1,0,0
W002,5,2,1,feature_2G,voice,Counter,0,0.611,0,1,1,0,0
W002,5,3,1,feature_2G,voice,Counter,0,0.832,1,1,1,0,0
W002,5,4,1,feature_2G,voice,Calib,1,0.623,0,0,1,0,0
W002,5,5,1,feature_2G,voice,Rationale,1,0.856,1,1,1,0,0
W002,5,6,1,feature_2G,voice,Calib,1,0.662,0,1,0,0,0
W002,5,7,1,feature_2G,voice,Calib,1,0.642,0,1,1,0,0
W002,5,8,1,feature_2G,voice,None,0,0.866,1,1,1,0,0
W002,5,9,1,feature_2G,voice,None,1,0.373,0,0,1,0,0
W002,5,10,1,feature_2G,voice,Calib,1,0.797,1,1,1,0,0
W002,5,11,1,feature_2G,voice,Rationale,1,0.846,1,1,1,0,0
W002,5,12,1,feature_2G,voice,Rationale,0,0.577,0,0,1,0,0
W002,5,13,1,feature_2G,voice,Calib,1,0.238,0,0,1,0,0
W002,5,14,1,feature_2G,voice,None,0,0.795,1,0,0,0,0
W002,5,15,1,feature_2G,voice,Counter,0,0.811,1,1,1,0,0
W002,5,16,1,feature_2G,voice,Rationale,1,0.739,1,1,1,0,0
W002,5,17,1,feature_2G,voice,Rationale,1,0.754,1,0,1,0,0
W002,5,18,1,feature_2G,voice,Rationale,0,0.792,1,1,1,0,0
W002,5,19,1,feature_2G,voice,Rationale,0,0.801,1,1,0,0,0
W002,5,20,1,feature_2G,voice,Rationale,0,0.795,1,0,1,0,0
W002,5,21,1,feature_2G,voice,Rationale,0,0.716,0,0,0,0,0
W002,5,22,1,feature_2G,voice,Counter,0,0.879,1,1,0,0,0
W002,5,23,1,feature_2G,voice,Calib,1,0.78,1,1,1,0,0
W002,5,24,1,feature_2G,voice,Rationale,1,0.828,1,1,0,0,0
W002,5,25,1,feature_2G,voice,Rationale,0,0.675,0,1,0,0,0
W002,5,26,1,feature_2G,voice,Rationale,0,0.689,1,1,1,0,0
W002,5,27,1,feature_2G,voice,Calib,0,0.685,1,0,1,0,0
W002,5,28,1,feature_2G,voice,Counter,1,0.911,1,1,1,0,0
W002,5,29,1,feature_2G,voice,Calib,1,0.573,0,0,1,0,0
W002,5,30,1,feature_2G,voice,Calib,1,0.7,1,1,0,0,0
W002,5,31,1,feature_2G,voice,Calib,1,0.837,1,1,0,0,0
W002,5,32,1,feature_2G,voice,None,1,0.686,0,0,1,0,0
W002,5,33,1,feature_2G,voice,Rationale,1,0.788,1,1,1,0,0
W002,5,34,1,feature_2G,voice,None,1,0.786,0,0,0,0,0
W002,5,35,1,feature_2G,voice,None,0,0.573,0,0,1,0,0
W002,5,36,1,feature_2G,voice,None,1,0.899,1,1,0,0,0
W002,5,37,1,feature_2G,voice,Rationale,1,0.603,0,0,1,0,0
W002,5,38,1,feature_2G,voice,Rationale,1,0.798,1,1,1,0,0
W002,5,39,1,feature_2G,voice,Calib,1,0.82,1,1,1,0,0
W002,5,40,1,feature_2G,voice,Rationale,1,0.737,0,1,1,0,0
W002,6,1,1,feature_2G,voice,Counter,1,0.713,1,1,0,0,0
W002,6,2,1,feature_2G,voice,Calib,0,0.947,1,0,1,0,0
W002,6,3,1,feature_2G,voice,Rationale,1,0.603,1,1,1,0,0
W002,6,4,1,feature_2G,voice,Rationale,0,0.903,1,0,0,0,0
W002,6,5,1,feature_2G,voice,Calib,1,0.652,1,1,1,0,0
W002,6,6,1,feature_2G,voice,None,1,0.655,0,1,0,0,0
W002,6,7,1,feature_2G,voice,Counter,1,0.651,0,1,1,0,0
W002,6,8,1,feature_2G,voice,Rationale,1,0.782,1,0,1,0,0
W002,6,9,1,feature_2G,voice,None,1,0.562,0,0,1,0,0
W002,6,10,1,feature_2G,voice,Counter,0,0.78,1,1,1,0,0
W002,6,11,1,feature_2G,voice,Counter,0,0.745,1,1,1,0,0
W002,6,12,1,feature_2G,voice,None,1,0.775,1,0,0,0,0
W002,6,13,1,feature_2G,voice,None,0,0.894,1,0,0,0,0
W002,6,14,1,feature_2G,voice,Calib,1,0.528,0,0,1,0,0
W002,6,15,1,feature_2G,voice,Rationale,0,0.781,1,1,1,0,0
W002,6,16,1,feature_2G,voice,None,1,0.486,0,0,0,0,0
W002,6,17,1,feature_2G,voice,Calib,1,0.909,1,1,1,0,0
W002,6,18,1,feature_2G,voice,Counter,0,0.613,0,0,0,0,0
W002,6,19,1,feature_2G,voice,Rationale,1,0.68,1,1,0,0,0
W002,6,20,1,feature_2G,voice,Rationale,1,0.809,1,0,1,0,0
W002,6,21,1,feature_2G,voice,Rationale,0,0.748,0,0,1,0,0
W002,6,22,1,feature_2G,voice,None,0,0.694,1,1,1,0,0
W002,6,23,1,feature_2G,voice,None,1,0.519,0,1,1,0,0
W002,6,24,1,feature_2G,voice,Rationale,1,0.783,1,1,1,0,0
W002,6,25,1,feature_2G,voice,Counter,1,0.68,0,0,1,0,0
W002,6,26,1,feature_2G,voice,Rationale,0,0.656,0,1,1,0,0
W002,6,27,1,feature_2G,voice,Counter,0,0.528,0,1,1,0,0
W002,6,28,1,feature_2G,voice,None,1,0.771,0,1,0,0,0
W002,6,29,1,feature_2G,voice,Calib,0,0.832,1,1,1,0,0
W002,6,30,1,feature_2G,voice,Calib,1,0.66,1,1,1,0,0
W002,6,31,1,feature_2G,voice,Counter,0,0.562,0,1,1,0,0
W002,6,32,1,feature_2G,voice,Calib,0,0.924,1,0,1,0,0
W002,6,33,1,feature_2G,voice,Rationale,1,0.653,0,0,1,0,0
W002,6,34,1,feature_2G,voice,Counter,1,0.842,1,1,0,0,0
W002,6,35,1,feature_2G,voice,Calib,1,0.659,1,0,0,0,0
W002,6,36,1,feature_2G,voice,Calib,0,0.751,1,1,1,0,0
W002,6,37,1,feature_2G,voice,Counter,1,0.342,0,0,0,0,0
W002,6,38,1,feature_2G,voice,None,1,0.868,1,0,1,0,0
W002,6,39,1,feature_2G,voice,Calib,1,0.877,1,0,1,0,0
W002,6,40,1,feature_2G,voice,Calib,1,0.801,1,1,1,0,0
W003,1,1,0,smart_3G,text,Rationale,1,0.722,1,1,1,0,0
W003,1,2,0,smart_3G,text,Calib,0,0.678,1,1,0,0,0
W003,1,3,0,smart_3G,text,Calib,1,0.834,1,0,0,0,0
W003,1,4,0,smart_3G,text,Rationale,1,0.679,0,1,1,0,0
W003,1,5,0,smart_3G,text,Counter,0,0.784,1,1,1,0,0
W003,1,6,0,smart_3G,text,Rationale,0,0.81,1,1,1,0,0
W003,1,7,0,smart_3G,text,Calib,1,0.715,1,0,1,0,0
W003,1,8,0,smart_3G,text,Counter,0,0.815,1,0,1,0,0
W003,1,9,0,smart_3G,text,None,1,0.708,1,0,1,0,0
W003,1,10,0,smart_3G,text,Calib,1,0.896,1,1,1,0,0
W003,1,11,0,smart_3G,text,None,1,0.676,1,0,1,0,0
W003,1,12,0,smart_3G,text,Calib,0,0.821,1,1,1,0,0
W003,1,13,0,smart_3G,text,Rationale,0,0.841,1,0,1,0,0
W003,1,14,0,smart_3G,text,Calib,1,0.897,1,1,0,0,0
W003,1,15,0,smart_3G,text,None,0,0.606,0,0,0,0,0
W003,1,16,0,smart_3G,text,Rationale,1,0.888,1,0,1,0,0
W003,1,17,0,smart_3G,text,Calib,0,0.702,1,1,1,0,0
W003,1,18,0,smart_3G,text,Calib,1,0.63,1,1,1,0,0
W003,1,19,0,smart_3G,text,Rationale,1,0.64,0,1,0,0,0
W003,1,20,0,smart_3G,text,Rationale,0,0.581,1,1,0,0,0
W003,1,21,0,smart_3G,text,Rationale,0,0.55,0,0,0,0,0
W003,1,22,0,smart_3G,text,Counter,1,0.889,1,1,0,0,0
W003,1,23,0,smart_3G,text,Rationale,1,0.445,0,1,1,0,0
W003,1,24,0,smart_3G,text,Rationale,1,0.814,1,1,1,0,0
W003,1,25,0,smart_3G,text,None,1,0.605,0,1,0,0,0
W003,1,26,0,smart_3G,text,Calib,0,0.48,0,0,0,0,0
W003,1,27,0,smart_3G,text,None,0,0.65,1,0,1,0,0
W003,1,28,0,smart_3G,text,Counter,0,0.808,1,0,0,0,0
W003,1,29,0,smart_3G,text,Calib,1,0.721,1,0,1,0,0
W003,1,30,0,smart_3G,text,Counter,1,0.693,1,1,0,0,0
W003,1,31,0,smart_3G,text,Rationale,1,0.594,1,0,1,0,0
W003,1,32,0,smart_3G,text,Rationale,1,0.695,1,0,1,0,0
W003,1,33,0,smart_3G,text,Calib,1,0.701,1,0,0,0,0
W003,1,34,0,smart_3G,text,None,1,0.637,1,1,1,0,0
W003,1,35,0,smart_3G,text,Rationale,1,0.711,1,0,1,0,0
W003,1,36,0,smart_3G,text,Counter,1,0.682,1,1,1,0,0
W003,1,37,0,smart_3G,text,Rationale,1,0.822,1,1,1,0,0
W003,1,38,0,smart_3G,text,Counter,1,0.623,1,1,1,0,0
W003,1,39,0,smart_3G,text,Counter,1,0.84,1,0,0,0,0
W003,1,40,0,smart_3G,text,Calib,1,0.733,0,0,1,0,0
W003,2,1,0,smart_3G,text,Counter,0,0.808,1,0,0,0,0
W003,2,2,0,smart_3G,text,Rationale,1,0.826,1,1,1,0,0
W003,2,3,0,smart_3G,text,Calib,0,0.55,0,0,1,0,0
W003,2,4,0,smart_3G,text,Calib,0,0.578,1,0,1,0,0
W003,2,5,0,smart_3G,text,Rationale,0,0.792,1,0,1,0,0
W003,2,6,0,smart_3G,text,Calib,1,0.874,1,0,1,0,0
W003,2,7,0,smart_3G,text,Rationale,0,0.904,1,1,1,0,0
W003,2,8,0,smart_3G,text,None,0,0.697,0,1,0,0,0
W003,2,9,0,smart_3G,text,Counter,0,0.788,1,1,1,0,0
W003,2,10,0,smart_3G,text,Calib,0,0.734,1,0,1,0,0
W003,2,11,0,smart_3G,text,Rationale,0,0.681,1,1,1,0,0
W003,2,12,0,smart_3G,text,Rationale,0,0.885,1,0,0,0,0
W003,2,13,0,smart_3G,text,Calib,0,0.911,1,1,1,0,0
W003,2,14,0,smart_3G,text,None,0,0.521,0,1,0,0,0
W003,2,15,0,smart_3G,text,Calib,0,0.767,1,1,0,0,0
W003,2,16,0,smart_3G,text,Rationale,1,0.693,1,0,0,0,0
W003,2,17,0,smart_3G,text,Rationale,1,0.388,0,1,0,0,0
W003,2,18,0,smart_3G,text,None,0,0.565,0,0,0,0,0
W003,2,19,0,smart_3G,text,Calib,0,0.747,1,1,1,0,0
W003,2,20,0,smart_3G,text,Rationale,0,0.539,0,0,0,0,0
W003,2,21,0,smart_3G,text,Calib,1,0.918,1,1,1,0,0
W003,2,22,0,smart_3G,text,None,0,0.612,0,1,0,0,0
W003,2,23,0,smart_3G,text,Counter,0,0.672,0,0,1,0,0
W003,2,24,0,smart_3G,text,Calib,1,0.863,1,0,0,0,0
W003,2,25,0,smart_3G,text,Counter,1,0.761,1,1,1,0,0
W003,2,26,0,smart_3G,text,Counter,0,0.738,1,1,1,0,0
W003,2,27,0,smart_3G,text,None,0,0.648,1,1,1,0,0
W003,2,28,0,smart_3G,text,Calib,1,0.662,1,0,1,0,0
W003,2,29,0,smart_3G,text,Counter,1,0.901,1,1,1,0,0
W003,2,30,0,smart_3G,text,Rationale,0,0.888,1,0,1,0,0
W003,2,31,0,smart_3G,text,Counter,0,0.796,1,1,1,0,0
W003,2,32,0,smart_3G,text,Counter,1,0.832,1,0,0,0,0
W003,2,33,0,smart_3G,text,Rationale,1,0.674,1,0,1,0,0
W003,2,34,0,smart_3G,text,Calib,1,0.959,1,1,1,0,0
W003,2,35,0,smart_3G,text,Calib,0,0.875,1,0,1,0,0
W003,2,36,0,smart_3G,text,Calib,1,0.804,1,0,1,0,0
W003,2,37,0,smart_3G,text,Rationale,0,0.845,1,1,1,0,0
W003,2,38,0,smart_3G,text,Counter,1,0.694,1,1,0,0,0
W003,2,39,0,smart_3G,text,None,1,0.849,1,0,0,0,0
W003,2,40,0,smart_3G,text,Calib,1,0.909,1,1,1,0,0
W003,3,1,0,smart_3G,text,Calib,1,0.895,1,1,1,0,0
W003,3,2,0,smart_3G,text,Rationale,0,0.631,0,1,1,0,0
W003,3,3,0,smart_3G,text,Calib,1,0.747,1,0,1,0,0
W003,3,4,0,smart_3G,text,None,1,0.741,1,1,1,0,0
W003,3,5,0,smart_3G,text,Counter,0,0.702,0,1,1,0,0
W003,3,6,0,smart_3G,text,Calib,0,0.9,1,1,1,0,0
W003,3,7,0,smart_3G,text,Counter,0,0.785,0,1,1,0,0
W003,3,8,0,smart_3G,text,None,0,0.72,1,0,1,0,0
W003,3,9,0,smart_3G,text,None,0,0.901,1,0,1,0,0
W003,3,10,0,smart_3G,text,Calib,0,0.809,1,1,1,0,0
W003,3,11,0,smart_3G,text,Calib,1,0.81,1,1,1,0,0
W003,3,12,0,smart_3G,text,Counter,0,0.515,0,0,0,0,0
W003,3,13,0,smart_3G,text,Calib,0,0.71,1,1,0,0,0
W003,3,14,0,smart_3G,text,None,0,0.857,1,1,0,0,0
W003,3,15,0,smart_3G,text,Calib,0,0.88,1,1,0,0,0
W003,3,16,0,smart_3G,text,Counter,1,0.735,1,0,1,0,0
W003,3,17,0,smart_3G,text,Counter,1,0.978,1,1,0,0,0
W003,3,18,0,smart_3G,text,Calib,0,0.961,1,1,1,0,0
W003,3,19,0,smart_3G,text,Rationale,1,0.7,1,0,0,0,0
W003,3,20,0,smart_3G,text,Calib,0,0.717,1,0,1,0,0
W003,3,21,0,smart_3G,text,Calib,0,0.786,1,0,0,0,0
W003,3,22,0,smart_3G,text,Rationale,0,0.909,1,0,0,0,0
W003,3,23,0,smart_3G,text,None,0,0.75,1,0,1,0,0
W003,3,24,0,smart_3G,text,Calib,1,0.843,0,0,0,1,0
W003,3,25,0,smart_3G,text,Calib,0,0.746,1,0,0,0,0
W003,3,26,0,smart_3G,text,None,0,0.616,1,1,1,0,0
W003,3,27,0,smart_3G,text,None,1,0.802,1,0,0,0,0
W003,3,28,0,smart_3G,text,Counter,1,0.666,1,1,1,0,0
W003,3,29,0,smart_3G,text,None,1,0.7,1,1,1,0,0
W003,3,30,0,smart_3G,text,Calib,1,0.681,1,1,1,0,0
W003,3,31,0,smart_3G,text,Calib,1,0.834,1,1,1,0,0
W003,3,32,0,smart_3G,text,Calib,1,0.76,1,1,0,0,0
W003,3,33,0,smart_3G,text,Rationale,1,0.782,1,0,0,0,0
W003,3,34,0,smart_3G,text,Rationale,1,0.798,1,1,1,0,0
W003,3,35,0,smart_3G,text,Rationale,1,0.801,1,1,1,0,0
W003,3,36,0,smart_3G,text,Rationale,1,0.687,0,0,1,0,0
W003,3,37,0,smart_3G,text,Counter,1,0.749,1,0,1,0,0
W003,3,38,0,smart_3G,text,Rationale,1,0.856,1,0,0,0,0
W003,3,39,0,smart_3G,text,Calib,0,0.593,0,0,0,0,0
W003,3,40,0,smart_3G,text,Counter,1,0.676,1,1,1,0,0
W003,4,1,0,smart_3G,text,Rationale,0,0.707,1,0,1,0,0
W003,4,2,0,smart_3G,text,Calib,0,0.795,1,0,1,0,0
W003,4,3,0,smart_3G,text,Rationale,1,0.763,1,1,1,0,0
W003,4,4,0,smart_3G,text,Rationale,1,0.523,0,0,1,0,0
W003,4,5,0,smart_3G,text,Counter,0,0.681,0,1,1,0,0
W003,4,6,0,smart_3G,text,Rationale,1,0.843,1,0,1,0,0
W003,4,7,0,smart_3G,text,None,0,0.66,1,0,1,0,0
W003,4,8,0,smart_3G,text,None,1,0.615,0,1,1,0,0
W003,4,9,0,smart_3G,text,Counter,1,0.786,1,1,0,0,0
W003,4,10,0,smart_3G,text,Rationale,1,0.73,1,1,1,0,0
W003,4,11,0,smart_3G,text,Calib,0,0.71,1,1,1,0,0
W003,4,12,0,smart_3G,text,None,1,0.727,1,0,1,0,0
W003,4,13,0,smart_3G,text,Rationale,0,0.823,1,0,1,0,0
W003,4,14,0,smart_3G,text,Rationale,1,0.575,0,1,1,0,0
W003,4,15,0,smart_3G,text,Calib,1,0.729,1,0,0,0,0
W003,4,16,0,smart_3G,text,Rationale,0,0.631,1,1,1,0,0
W003,4,17,0,smart_3G,text,Rationale,1,0.745,1,1,1,0,0
W003,4,18,0,smart_3G,text,None,1,0.535,0,0,1,0,0
W003,4,19,0,smart_3G,text,Counter,1,0.659,1,0,1,0,0
W003,4,20,0,smart_3G,text,Rationale,1,0.48,0,0,1,0,0
W003,4,21,0,smart_3G,text,Counter,0,0.8,1,1,1,0,0
W003,4,22,0,smart_3G,text,Rationale,1,0.75,1,0,1,0,0
W003,4,23,0,smart_3G,text,Counter,1,0.72,0,1,1,0,0
W003,4,24,0,smart_3G,text,Rationale,0,0.73,0,1,1,0,0
W003,4,25,0,smart_3G,text,Rationale,1,0.766,1,1,1,0,0
W003,4,26,0,smart_3G,text,None,1,0.436,0,0,1,0,0
W003,4,27,0,smart_3G,text,Counter,0,0.64,1,1,1,0,0
W003,4,28,0,smart_3G,text,Calib,1,0.838,0,1,1,1,1
W003,4,29,0,smart_3G,text,Rationale,1,0.694,1,1,1,0,0
W003,4,30,0,smart_3G,text,None,0,0.708,1,1,1,0,0
W003,4,31,0,smart_3G,text,Counter,0,0.517,0,0,0,0,0
W003,4,32,0,smart_3G,text,Rationale,1,0.864,1,1,1,0,0
W003,4,33,0,smart_3G,text,Calib,0,0.668,1,1,1,0,0
W003,4,34,0,smart_3G,text,None,1,0.785,1,1,1,0,0
W003,4,35,0,smart_3G,text,None,1,0.665,1,1,1,0,0
W003,4,36,0,smart_3G,text,Calib,0,0.849,1,0,1,0,0
W003,4,37,0,smart_3G,text,Calib,1,0.726,1,0,1,0,0
W003,4,38,0,smart_3G,text,Calib,1,0.703,1,1,1,0,0
W003,4,39,0,smart_3G,text,Counter,1,0.73,1,0,1,0,0
W003,4,40,0,smart_3G,text,Rationale,1,0.84,1,1,1,0,0
W003,5,1,0,smart_3G,text,Counter,1,0.704,1,1,1,0,0
W003,5,2,0,smart_3G,text,Calib,0,0.789,1,0,1,0,0
W003,5,3,0,smart_3G,text,Rationale,0,0.743,1,0,1,0,0
W003,5,4,0,smart_3G,text,Calib,1,0.697,1,1,1,0,0
W003,5,5,0,smart_3G,text,Calib,1,0.77,1,1,1,0,0
W003,5,6,0,smart_3G,text,None,0,0.783,1,1,1,0,0
W003,5,7,0,smart_3G,text,Rationale,0,0.874,1,0,1,0,0
W003,5,8,0,smart_3G,text,Calib,0,0.831,1,1,0,0,0
W003,5,9,0,smart_3G,text,None,0,0.479,0,0,1,0,0
W003,5,10,0,smart_3G,text,Counter,0,0.752,1,0,1,0,0
W003,5,11,0,smart_3G,text,Calib,1,0.727,1,0,1,0,0
W003,5,12,0,smart_3G,text,Calib,1,0.807,1,1,1,0,0
W003,5,13,0,smart_3G,text,Counter,0,0.835,1,0,1,0,0
W003,5,14,0,smart_3G,text,Calib,0,0.869,1,0,1,0,0
W003,5,15,0,smart_3G,text,None,1,0.877,1,1,0,0,0
W003,5,16,0,smart_3G,text,Counter,1,0.62,0,1,1,0,0
W003,5,17,0,smart_3G,text,Calib,0,0.85,1,0,1,0,0
W003,5,18,0,smart_3G,text,Rationale,0,0.74,1,0,1,0,0
W003,5,19,0,smart_3G,text,None,1,0.831,1,0,1,0,0
W003,5,20,0,smart_3G,text,None,0,0.635,0,1,1,0,0
W003,5,21,0,smart_3G,text,Rationale,0,0.699,1,0,1,0,0
W003,5,22,0,smart_3G,text,Rationale,1,0.695,1,1,0,0,0
W003,5,23,0,smart_3G,text,Counter,0,0.76,0,1,1,0,0
W003,5,24,0,smart_3G,text,Counter,1,0.798,1,1,1,0,0
W003,5,25,0,smart_3G,text,None,0,0.505,0,0,0,0,0
W003,5,26,0,smart_3G,text,Rationale,1,0.765,1,1,1,0,0
W003,5,27,0,smart_3G,text,Counter,1,0.888,1,0,1,0,0
W003,5,28,0,smart_3G,text,Calib,1,0.508,0,0,0,0,0
W003,5,29,0,smart_3G,text,None,0,0.72,1,1,0,0,0
W003,5,30,0,smart_3G,text,Rationale,1,0.864,1,1,1,0,0
W003,5,31,0,smart_3G,text,Rationale,1,0.722,0,0,1,0,0
W003,5,32,0,smart_3G,text,None,1,0.817,1,0,1,0,0
W003,5,33,0,smart_3G,text,Rationale,1,0.703,1,0,1,0,0
W003,5,34,0,smart_3G,text,None,0,0.814,1,0,0,0,0
W003,5,35,0,smart_3G,text,Calib,0,0.784,1,0,0,0,0
W003,5,36,0,smart_3G,text,Counter,0,0.836,1,0,1,0,0
W003,5,37,0,smart_3G,text,Counter,1,0.845,1,0,1,0,0
W003,5,38,0,smart_3G,text,Calib,1,0.347,0,0,1,0,0
W003,5,39,0,smart_3G,text,None,1,0.805,1,1,1,0,0
W003,5,40,0,smart_3G,text,Calib,1,0.778,1,1,1,0,0
W003,6,1,0,smart_3G,text,Calib,0,0.734,1,1,1,0,0
W003,6,2,0,smart_3G,text,Counter,0,0.719,1,0,1,0,0
W003,6,3,0,smart_3G,text,Calib,1,0.77,1,1,1,0,0
W003,6,4,0,smart_3G,text,Rationale,0,0.747,1,0,1,0,0
W003,6,5,0,smart_3G,text,None,0,0.727,0,1,1,0,0
W003,6,6,0,smart_3G,text,Calib,0,0.793,1,1,1,0,0
W003,6,7,0,smart_3G,text,Rationale,1,0.433,0,0,0,0,0
W003,6,8,0,smart_3G,text,Rationale,1,0.699,1,1,1,0,0
W003,6,9,0,smart_3G,text,Counter,0,0.822,1,1,0,0,0
W003,6,10,0,smart_3G,text,None,0,0.883,1,1,1,0,0
W003,6,11,0,smart_3G,text,None,1,0.766,1,0,0,0,0
W003,6,12,0,smart_3G,text,Counter,1,0.672,1,0,1,0,0
W003,6,13,0,smart_3G,text,Calib,1,0.775,1,1,1,0,0
W003,6,14,0,smart_3G,text,Rationale,0,0.839,1,1,1,0,0
W003,6,15,0,smart_3G,text,Rationale,1,0.66,0,1,0,0,0
W003,6,16,0,smart_3G,text,Calib,1,0.825,1,1,1,0,0
W003,6,17,0,smart_3G,text,Calib,1,0.862,1,0,0,0,0
W003,6,18,0,smart_3G,text,Rationale,1,0.753,1,1,1,0,0
W003,6,19,0,smart_3G,text,Calib,1,0.522,0,0,0,0,0
W003,6,20,0,smart_3G,text,Calib,0,0.504,0,0,1,0,0
W003,6,21,0,smart_3G,text,Rationale,1,0.837,1,0,0,0,0
W003,6,22,0,smart_3G,text,Calib,0,0.774,1,1,1,0,0
W003,6,23,0,smart_3G,text,Calib,1,0.568,0,1,1,0,0
W003,6,24,0,smart_3G,text,None,1,0.74,1,1,1,0,0
W003,6,25,0,smart_3G,text,Calib,1,0.663,0,1,1,0,0
W003,6,26,0,smart_3G,text,None,1,0.785,1,1,1,0,0
W003,6,27,0,smart_3G,text,None,1,0.841,0,0,0,1,0
W003,6,28,0,smart_3G,text,Rationale,0,0.481,0,1,1,0,0
W003,6,29,0,smart_3G,text,Calib,0,0.732,1,0,1,0,0
W003,6,30,0,smart_3G,text,Calib,1,0.846,1,0,0,0,0
W003,6,31,0,smart_3G,text,Calib,1,0.871,1,1,1,0,0
W003,6,32,0,smart_3G,text,Calib,0,0.938,1,0,1,0,0
W003,6,33,0,smart_3G,text,Rationale,1,0.671,1,0,0,0,0
W003,6,34,0,smart_3G,text,Calib,0,0.7,1,1,1,0,0
W003,6,35,0,smart_3G,text,None,1,0.765,1,1,1,0,0
W003,6,36,0,smart_3G,text,Rationale,1,0.646,1,1,1,0,0
W003,6,37,0,smart_3G,text,None,1,0.706,1,1,1,0,0
W003,6,38,0,smart_3G,text,Counter,1,0.825,1,1,1,0,0
W003,6,39,0,smart_3G,text,None,1,0.709,1,1,1,0,0
W003,6,40,0,smart_3G,text,Rationale,1,0.754,1,1,1,0,0
W004,1,1,0,smart_4G,voice,Calib,1,0.734,1,1,1,0,0
W004,1,2,0,smart_4G,voice,Rationale,0,0.717,1,1,1,0,0
W004,1,3,0,smart_4G,voice,None,0,0.661,1,1,1,0,0
W004,1,4,0,smart_4G,voice,Counter,0,0.788,1,0,0,0,0
W004,1,5,0,smart_4G,voice,Counter,0,0.771,1,0,0,0,0
W004,1,6,0,smart_4G,voice,Calib,1,0.72,0,0,1,0,0
W004,1,7,0,smart_4G,voice,Counter,0,0.758,1,1,1,0,0
W004,1,8,0,smart_4G,voice,Counter,0,0.816,1,1,0,0,0
W004,1,9,0,smart_4G,voice,Calib,0,0.825,1,1,0,0,0
W004,1,10,0,smart_4G,voice,Calib,1,0.623,0,0,1,0,0
W004,1,11,0,smart_4G,voice,Calib,0,0.782,1,1,1,0,0
W004,1,12,0,smart_4G,voice,Calib,0,0.663,1,1,1,0,0
W004,1,13,0,smart_4G,voice,None,0,0.761,0,0,0,0,0
W004,1,14,0,smart_4G,voice,None,0,0.725,1,1,1,0,0
W004,1,15,0,smart_4G,voice,Rationale,1,0.859,1,0,1,0,0
W004,1,16,0,smart_4G,voice,Counter,0,0.53,0,0,0,0,0
W004,1,17,0,smart_4G,voice,Counter,0,0.958,1,1,1,0,0
W004,1,18,0,smart_4G,voice,Rationale,0,0.601,0,1,0,0,0
